season,week,game_type,home_team,away_team,home_score,away_score,result,total
2021,2,REG,GB,DET,35.0,17.0,18.0,52.0
2021,3,REG,HOU,CAR,9.0,24.0,-15.0,33.0
2021,3,REG,BUF,WAS,43.0,21.0,22.0,64.0
2021,3,REG,CLE,CHI,26.0,6.0,20.0,32.0
2021,3,REG,DET,BAL,17.0,19.0,-2.0,36.0
2021,3,REG,JAX,ARI,19.0,31.0,-12.0,50.0
2021,3,REG,KC,LAC,24.0,30.0,-6.0,54.0
2021,3,REG,NE,NO,13.0,28.0,-15.0,41.0
2021,3,REG,NYG,ATL,14.0,17.0,-3.0,31.0
2021,3,REG,PIT,CIN,10.0,24.0,-14.0,34.0
2021,3,REG,TEN,IND,25.0,16.0,9.0,41.0
2021,3,REG,DEN,NYJ,26.0,0.0,26.0,26.0
2021,3,REG,LV,MIA,31.0,28.0,3.0,59.0
2021,3,REG,LA,TB,34.0,24.0,10.0,58.0
2021,3,REG,MIN,SEA,30.0,17.0,13.0,47.0
2021,3,REG,SF,GB,28.0,30.0,-2.0,58.0
2021,3,REG,DAL,PHI,41.0,21.0,20.0,62.0
2021,4,REG,CIN,JAX,24.0,21.0,3.0,45.0
2021,4,REG,ATL,WAS,30.0,34.0,-4.0,64.0
2021,4,REG,BUF,HOU,40.0,0.0,40.0,40.0
2021,4,REG,CHI,DET,24.0,14.0,10.0,38.0
2021,4,REG,DAL,CAR,36.0,28.0,8.0,64.0
2021,4,REG,MIA,IND,17.0,27.0,-10.0,44.0
2021,4,REG,MIN,CLE,7.0,14.0,-7.0,21.0
2021,4,REG,NO,NYG,21.0,27.0,-6.0,48.0
2021,4,REG,NYJ,TEN,27.0,24.0,3.0,51.0
2021,4,REG,PHI,KC,30.0,42.0,-12.0,72.0
2021,4,REG,LA,ARI,20.0,37.0,-17.0,57.0
2021,4,REG,SF,SEA,21.0,28.0,-7.0,49.0
2021,4,REG,DEN,BAL,7.0,23.0,-16.0,30.0
2021,4,REG,GB,PIT,27.0,17.0,10.0,44.0
2021,4,REG,NE,TB,17.0,19.0,-2.0,36.0
2021,4,REG,LAC,LV,28.0,14.0,14.0,42.0
2021,5,REG,SEA,LA,17.0,26.0,-9.0,43.0
2021,5,REG,ATL,NYJ,27.0,20.0,7.0,47.0
2021,5,REG,CAR,PHI,18.0,21.0,-3.0,39.0
2021,5,REG,CIN,GB,22.0,25.0,-3.0,47.0
2021,5,REG,HOU,NE,22.0,25.0,-3.0,47.0
2021,5,REG,JAX,TEN,19.0,37.0,-18.0,56.0
2021,5,REG,MIN,DET,19.0,17.0,2.0,36.0
2021,5,REG,PIT,DEN,27.0,19.0,8.0,46.0
2021,5,REG,TB,MIA,45.0,17.0,28.0,62.0
2021,5,REG,WAS,NO,22.0,33.0,-11.0,55.0
2021,5,REG,LAC,CLE,47.0,42.0,5.0,89.0
2021,5,REG,LV,CHI,9.0,20.0,-11.0,29.0
2021,5,REG,ARI,SF,17.0,10.0,7.0,27.0
2021,5,REG,DAL,NYG,44.0,20.0,24.0,64.0
2021,5,REG,KC,BUF,20.0,38.0,-18.0,58.0
2021,5,REG,BAL,IND,31.0,25.0,6.0,56.0
2021,6,REG,PHI,TB,22.0,28.0,-6.0,50.0
2021,6,REG,JAX,MIA,23.0,20.0,3.0,43.0
2021,6,REG,BAL,LAC,34.0,6.0,28.0,40.0
2021,6,REG,CAR,MIN,28.0,34.0,-6.0,62.0
2021,6,REG,CHI,GB,14.0,24.0,-10.0,38.0
2021,6,REG,DET,CIN,11.0,34.0,-23.0,45.0
2021,6,REG,IND,HOU,31.0,3.0,28.0,34.0
2021,6,REG,NYG,LA,11.0,38.0,-27.0,49.0
2021,6,REG,WAS,KC,13.0,31.0,-18.0,44.0
2021,6,REG,CLE,ARI,14.0,37.0,-23.0,51.0
2021,6,REG,DEN,LV,24.0,34.0,-10.0,58.0
2021,6,REG,NE,DAL,29.0,35.0,-6.0,64.0
2021,6,REG,PIT,SEA,23.0,20.0,3.0,43.0
2021,6,REG,TEN,BUF,34.0,31.0,3.0,65.0
2021,7,REG,CLE,DEN,17.0,14.0,3.0,31.0
2021,7,REG,BAL,CIN,17.0,41.0,-24.0,58.0
2021,7,REG,GB,WAS,24.0,10.0,14.0,34.0
2021,7,REG,MIA,ATL,28.0,30.0,-2.0,58.0
2021,7,REG,NE,NYJ,54.0,13.0,41.0,67.0
2021,7,REG,NYG,CAR,25.0,3.0,22.0,28.0
2021,7,REG,TEN,KC,27.0,3.0,24.0,30.0
2021,7,REG,LA,DET,28.0,19.0,9.0,47.0
2021,7,REG,LV,PHI,33.0,22.0,11.0,55.0
2021,7,REG,ARI,HOU,31.0,5.0,26.0,36.0
2021,7,REG,TB,CHI,38.0,3.0,35.0,41.0
2021,7,REG,SF,IND,18.0,30.0,-12.0,48.0
2021,7,REG,SEA,NO,10.0,13.0,-3.0,23.0
2021,8,REG,ARI,GB,21.0,24.0,-3.0,45.0
2021,8,REG,ATL,CAR,13.0,19.0,-6.0,32.0
2021,8,REG,BUF,MIA,26.0,11.0,15.0,37.0
2021,8,REG,CHI,SF,22.0,33.0,-11.0,55.0
2021,8,REG,CLE,PIT,10.0,15.0,-5.0,25.0
2021,8,REG,DET,PHI,6.0,44.0,-38.0,50.0
2021,8,REG,HOU,LA,22.0,38.0,-16.0,60.0
2021,8,REG,IND,TEN,31.0,34.0,-3.0,65.0
2021,8,REG,NYJ,CIN,34.0,31.0,3.0,65.0
2021,8,REG,LAC,NE,24.0,27.0,-3.0,51.0
2021,8,REG,SEA,JAX,31.0,7.0,24.0,38.0
2021,8,REG,DEN,WAS,17.0,10.0,7.0,27.0
2021,8,REG,NO,TB,36.0,27.0,9.0,63.0
2021,8,REG,MIN,DAL,16.0,20.0,-4.0,36.0
2021,8,REG,KC,NYG,20.0,17.0,3.0,37.0
2021,9,REG,IND,NYJ,45.0,30.0,15.0,75.0
2021,9,REG,BAL,MIN,34.0,31.0,3.0,65.0
2021,9,REG,CAR,NE,6.0,24.0,-18.0,30.0
2021,9,REG,CIN,CLE,16.0,41.0,-25.0,57.0
2021,9,REG,DAL,DEN,16.0,30.0,-14.0,46.0
2021,9,REG,JAX,BUF,9.0,6.0,3.0,15.0
2021,9,REG,MIA,HOU,17.0,9.0,8.0,26.0
2021,9,REG,NO,ATL,25.0,27.0,-2.0,52.0
2021,9,REG,NYG,LV,23.0,16.0,7.0,39.0
2021,9,REG,PHI,LAC,24.0,27.0,-3.0,51.0
2021,9,REG,KC,GB,13.0,7.0,6.0,20.0
2021,9,REG,SF,ARI,17.0,31.0,-14.0,48.0
2021,9,REG,LA,TEN,16.0,28.0,-12.0,44.0
2021,9,REG,PIT,CHI,29.0,27.0,2.0,56.0
2021,10,REG,MIA,BAL,22.0,10.0,12.0,32.0
2021,10,REG,DAL,ATL,43.0,3.0,40.0,46.0
2021,10,REG,IND,JAX,23.0,17.0,6.0,40.0
2021,10,REG,NE,CLE,45.0,7.0,38.0,52.0
2021,10,REG,NYJ,BUF,17.0,45.0,-28.0,62.0
2021,10,REG,PIT,DET,16.0,16.0,0.0,32.0
2021,10,REG,TEN,NO,23.0,21.0,2.0,44.0
2021,10,REG,WAS,TB,29.0,19.0,10.0,48.0
2021,10,REG,ARI,CAR,10.0,34.0,-24.0,44.0
2021,10,REG,LAC,MIN,20.0,27.0,-7.0,47.0
2021,10,REG,DEN,PHI,13.0,30.0,-17.0,43.0
2021,10,REG,GB,SEA,17.0,0.0,17.0,17.0
2021,10,REG,LV,KC,14.0,41.0,-27.0,55.0
2021,10,REG,SF,LA,31.0,10.0,21.0,41.0
2021,11,REG,ATL,NE,0.0,25.0,-25.0,25.0
2021,11,REG,BUF,IND,15.0,41.0,-26.0,56.0
2021,11,REG,CAR,WAS,21.0,27.0,-6.0,48.0
2021,11,REG,CHI,BAL,13.0,16.0,-3.0,29.0
2021,11,REG,CLE,DET,13.0,10.0,3.0,23.0
2021,11,REG,JAX,SF,10.0,30.0,-20.0,40.0
2021,11,REG,MIN,GB,34.0,31.0,3.0,65.0
2021,11,REG,NYJ,MIA,17.0,24.0,-7.0,41.0
2021,11,REG,PHI,NO,40.0,29.0,11.0,69.0
2021,11,REG,TEN,HOU,13.0,22.0,-9.0,35.0
2021,11,REG,LV,CIN,13.0,32.0,-19.0,45.0
2021,11,REG,KC,DAL,19.0,9.0,10.0,28.0
2021,11,REG,SEA,ARI,13.0,23.0,-10.0,36.0
2021,11,REG,LAC,PIT,41.0,37.0,4.0,78.0
2021,11,REG,TB,NYG,30.0,10.0,20.0,40.0
2021,12,REG,DET,CHI,14.0,16.0,-2.0,30.0
2021,12,REG,DAL,LV,33.0,36.0,-3.0,69.0
2021,12,REG,NO,BUF,6.0,31.0,-25.0,37.0
2021,12,REG,CIN,PIT,41.0,10.0,31.0,51.0
2021,12,REG,HOU,NYJ,14.0,21.0,-7.0,35.0
2021,12,REG,IND,TB,31.0,38.0,-7.0,69.0
2021,12,REG,JAX,ATL,14.0,21.0,-7.0,35.0
2021,12,REG,MIA,CAR,33.0,10.0,23.0,43.0
2021,12,REG,NE,TEN,36.0,13.0,23.0,49.0
2021,12,REG,NYG,PHI,13.0,7.0,6.0,20.0
2021,12,REG,DEN,LAC,28.0,13.0,15.0,41.0
2021,12,REG,GB,LA,36.0,28.0,8.0,64.0
2021,12,REG,SF,MIN,34.0,26.0,8.0,60.0
2021,12,REG,BAL,CLE,16.0,10.0,6.0,26.0
2021,12,REG,WAS,SEA,17.0,15.0,2.0,32.0
2021,13,REG,NO,DAL,17.0,27.0,-10.0,44.0
2021,13,REG,ATL,TB,17.0,30.0,-13.0,47.0
2021,13,REG,CHI,ARI,22.0,33.0,-11.0,55.0
2021,13,REG,CIN,LAC,22.0,41.0,-19.0,63.0
2021,13,REG,DET,MIN,29.0,27.0,2.0,56.0
2021,13,REG,HOU,IND,0.0,31.0,-31.0,31.0
2021,13,REG,MIA,NYG,20.0,9.0,11.0,29.0
2021,13,REG,NYJ,PHI,18.0,33.0,-15.0,51.0
2021,13,REG,LA,JAX,37.0,7.0,30.0,44.0
2021,13,REG,LV,WAS,15.0,17.0,-2.0,32.0
2021,13,REG,PIT,BAL,20.0,19.0,1.0,39.0
2021,13,REG,SEA,SF,30.0,23.0,7.0,53.0
2021,13,REG,KC,DEN,22.0,9.0,13.0,31.0
2021,13,REG,BUF,NE,10.0,14.0,-4.0,24.0
2021,14,REG,MIN,PIT,36.0,28.0,8.0,64.0
2021,14,REG,CAR,ATL,21.0,29.0,-8.0,50.0
2021,14,REG,CLE,BAL,24.0,22.0,2.0,46.0
2021,14,REG,HOU,SEA,13.0,33.0,-20.0,46.0
2021,14,REG,KC,LV,48.0,9.0,39.0,57.0
2021,14,REG,NYJ,NO,9.0,30.0,-21.0,39.0
2021,14,REG,TEN,JAX,20.0,0.0,20.0,20.0
2021,14,REG,WAS,DAL,20.0,27.0,-7.0,47.0
2021,14,REG,DEN,DET,38.0,10.0,28.0,48.0
2021,14,REG,LAC,NYG,37.0,21.0,16.0,58.0
2021,14,REG,CIN,SF,23.0,26.0,-3.0,49.0
2021,14,REG,TB,BUF,33.0,27.0,6.0,60.0
2021,14,REG,GB,CHI,45.0,30.0,15.0,75.0
2021,14,REG,ARI,LA,23.0,30.0,-7.0,53.0
2021,15,REG,LAC,KC,28.0,34.0,-6.0,62.0
2021,15,REG,IND,NE,27.0,17.0,10.0,44.0
2021,15,REG,BUF,CAR,31.0,14.0,17.0,45.0
2021,15,REG,DET,ARI,30.0,12.0,18.0,42.0
2021,15,REG,JAX,HOU,16.0,30.0,-14.0,46.0
2021,15,REG,MIA,NYJ,31.0,24.0,7.0,55.0
2021,15,REG,NYG,DAL,6.0,21.0,-15.0,27.0
2021,15,REG,PIT,TEN,19.0,13.0,6.0,32.0
2021,15,REG,DEN,CIN,10.0,15.0,-5.0,25.0
2021,15,REG,SF,ATL,31.0,13.0,18.0,44.0
2021,15,REG,BAL,GB,30.0,31.0,-1.0,61.0
2021,15,REG,TB,NO,0.0,9.0,-9.0,9.0
2021,15,REG,CLE,LV,14.0,16.0,-2.0,30.0
2021,15,REG,CHI,MIN,9.0,17.0,-8.0,26.0
2021,15,REG,LA,SEA,20.0,10.0,10.0,30.0
2021,15,REG,PHI,WAS,27.0,17.0,10.0,44.0
2021,16,REG,TEN,SF,20.0,17.0,3.0,37.0
2021,16,REG,GB,CLE,24.0,22.0,2.0,46.0
2021,16,REG,ARI,IND,16.0,22.0,-6.0,38.0
2021,16,REG,ATL,DET,20.0,16.0,4.0,36.0
2021,16,REG,CAR,TB,6.0,32.0,-26.0,38.0
2021,16,REG,CIN,BAL,41.0,21.0,20.0,62.0
2021,16,REG,HOU,LAC,41.0,29.0,12.0,70.0
2021,16,REG,MIN,LA,23.0,30.0,-7.0,53.0
2021,16,REG,NE,BUF,21.0,33.0,-12.0,54.0
2021,16,REG,NYJ,JAX,26.0,21.0,5.0,47.0
2021,16,REG,PHI,NYG,34.0,10.0,24.0,44.0
2021,16,REG,SEA,CHI,24.0,25.0,-1.0,49.0
2021,16,REG,KC,PIT,36.0,10.0,26.0,46.0
2021,16,REG,LV,DEN,17.0,13.0,4.0,30.0
2021,16,REG,DAL,WAS,56.0,14.0,42.0,70.0
2021,16,REG,NO,MIA,3.0,20.0,-17.0,23.0
2021,17,REG,BAL,LA,19.0,20.0,-1.0,39.0
2021,17,REG,BUF,ATL,29.0,15.0,14.0,44.0
2021,17,REG,CHI,NYG,29.0,3.0,26.0,32.0
2021,17,REG,CIN,KC,34.0,31.0,3.0,65.0
2021,17,REG,IND,LV,20.0,23.0,-3.0,43.0
2021,17,REG,NE,JAX,50.0,10.0,40.0,60.0
2021,17,REG,NYJ,TB,24.0,28.0,-4.0,52.0
2021,17,REG,TEN,MIA,34.0,3.0,31.0,37.0
2021,17,REG,WAS,PHI,16.0,20.0,-4.0,36.0
2021,17,REG,LAC,DEN,34.0,13.0,21.0,47.0
2021,17,REG,SF,HOU,23.0,7.0,16.0,30.0
2021,17,REG,DAL,ARI,22.0,25.0,-3.0,47.0
2021,17,REG,NO,CAR,18.0,10.0,8.0,28.0
2021,17,REG,SEA,DET,51.0,29.0,22.0,80.0
2021,17,REG,GB,MIN,37.0,10.0,27.0,47.0
2021,17,REG,PIT,CLE,26.0,14.0,12.0,40.0
2021,18,REG,DEN,KC,24.0,28.0,-4.0,52.0
2021,18,REG,PHI,DAL,26.0,51.0,-25.0,77.0
2021,18,REG,BAL,PIT,13.0,16.0,-3.0,29.0
2021,18,REG,CLE,CIN,21.0,16.0,5.0,37.0
2021,18,REG,DET,GB,37.0,30.0,7.0,67.0
2021,18,REG,HOU,TEN,25.0,28.0,-3.0,53.0
2021,18,REG,JAX,IND,26.0,11.0,15.0,37.0
2021,18,REG,MIN,CHI,31.0,17.0,14.0,48.0
2021,18,REG,NYG,WAS,7.0,22.0,-15.0,29.0
2021,18,REG,ARI,SEA,30.0,38.0,-8.0,68.0
2021,18,REG,ATL,NO,20.0,30.0,-10.0,50.0
2021,18,REG,BUF,NYJ,27.0,10.0,17.0,37.0
2021,18,REG,LA,SF,24.0,27.0,-3.0,51.0
2021,18,REG,MIA,NE,33.0,24.0,9.0,57.0
2021,18,REG,TB,CAR,41.0,17.0,24.0,58.0
2021,18,REG,LV,LAC,35.0,32.0,3.0,67.0
2021,19,WC,CIN,LV,26.0,19.0,7.0,45.0
2021,19,WC,BUF,NE,47.0,17.0,30.0,64.0
2021,19,WC,TB,PHI,31.0,15.0,16.0,46.0
2021,19,WC,DAL,SF,17.0,23.0,-6.0,40.0
2021,19,WC,KC,PIT,42.0,21.0,21.0,63.0
2021,19,WC,LA,ARI,34.0,11.0,23.0,45.0
2021,20,DIV,TEN,CIN,16.0,19.0,-3.0,35.0
2021,20,DIV,GB,SF,10.0,13.0,-3.0,23.0
2021,20,DIV,TB,LA,27.0,30.0,-3.0,57.0
2021,20,DIV,KC,BUF,42.0,36.0,6.0,78.0
2021,21,CON,KC,CIN,24.0,27.0,-3.0,51.0
2021,21,CON,LA,SF,20.0,17.0,3.0,37.0
2021,22,SB,CIN,LA,20.0,23.0,-3.0,43.0
2022,1,REG,LA,BUF,10.0,31.0,-21.0,41.0
2022,1,REG,ATL,NO,26.0,27.0,-1.0,53.0
2022,1,REG,CAR,CLE,24.0,26.0,-2.0,50.0
2022,1,REG,CHI,SF,19.0,10.0,9.0,29.0
2022,1,REG,CIN,PIT,20.0,23.0,-3.0,43.0
2022,1,REG,DET,PHI,35.0,38.0,-3.0,73.0
2022,1,REG,HOU,IND,20.0,20.0,0.0,40.0
2022,1,REG,MIA,NE,20.0,7.0,13.0,27.0
2022,1,REG,NYJ,BAL,9.0,24.0,-15.0,33.0
2022,1,REG,WAS,JAX,28.0,22.0,6.0,50.0
2022,1,REG,ARI,KC,21.0,44.0,-23.0,65.0
2022,1,REG,LAC,LV,24.0,19.0,5.0,43.0
2022,1,REG,MIN,GB,23.0,7.0,16.0,30.0
2022,1,REG,TEN,NYG,20.0,21.0,-1.0,41.0
2022,1,REG,DAL,TB,3.0,19.0,-16.0,22.0
2022,1,REG,SEA,DEN,17.0,16.0,1.0,33.0
2022,2,REG,KC,LAC,27.0,24.0,3.0,51.0
2022,2,REG,BAL,MIA,38.0,42.0,-4.0,80.0
2022,2,REG,CLE,NYJ,30.0,31.0,-1.0,61.0
2022,2,REG,DET,WAS,36.0,27.0,9.0,63.0
2022,2,REG,JAX,IND,24.0,0.0,24.0,24.0
2022,2,REG,NO,TB,10.0,20.0,-10.0,30.0
2022,2,REG,NYG,CAR,19.0,16.0,3.0,35.0
2022,2,REG,PIT,NE,14.0,17.0,-3.0,31.0
2022,2,REG,LA,ATL,31.0,27.0,4.0,58.0
2022,2,REG,SF,SEA,27.0,7.0,20.0,34.0
2022,2,REG,DAL,CIN,20.0,17.0,3.0,37.0
2022,2,REG,DEN,HOU,16.0,9.0,7.0,25.0
2022,2,REG,LV,ARI,23.0,29.0,-6.0,52.0
2022,2,REG,GB,CHI,27.0,10.0,17.0,37.0
2022,2,REG,BUF,TEN,41.0,7.0,34.0,48.0
2022,2,REG,PHI,MIN,24.0,7.0,17.0,31.0
2022,3,REG,CLE,PIT,29.0,17.0,12.0,46.0
2022,3,REG,CAR,NO,22.0,14.0,8.0,36.0
2022,3,REG,CHI,HOU,23.0,20.0,3.0,43.0
2022,3,REG,IND,KC,20.0,17.0,3.0,37.0
2022,3,REG,MIA,BUF,21.0,19.0,2.0,40.0
2022,3,REG,MIN,DET,28.0,24.0,4.0,52.0
2022,3,REG,NE,BAL,26.0,37.0,-11.0,63.0
2022,3,REG,NYJ,CIN,12.0,27.0,-15.0,39.0
2022,3,REG,TEN,LV,24.0,22.0,2.0,46.0
2022,3,REG,WAS,PHI,8.0,24.0,-16.0,32.0
2022,3,REG,LAC,JAX,10.0,38.0,-28.0,48.0
2022,3,REG,ARI,LA,12.0,20.0,-8.0,32.0
2022,3,REG,SEA,ATL,23.0,27.0,-4.0,50.0
2022,3,REG,TB,GB,12.0,14.0,-2.0,26.0
2022,3,REG,DEN,SF,11.0,10.0,1.0,21.0
2022,3,REG,NYG,DAL,16.0,23.0,-7.0,39.0
2022,4,REG,CIN,MIA,27.0,15.0,12.0,42.0
2022,4,REG,NO,MIN,25.0,28.0,-3.0,53.0
2022,4,REG,ATL,CLE,23.0,20.0,3.0,43.0
2022,4,REG,BAL,BUF,20.0,23.0,-3.0,43.0
2022,4,REG,DAL,WAS,25.0,10.0,15.0,35.0
2022,4,REG,DET,SEA,45.0,48.0,-3.0,93.0
2022,4,REG,HOU,LAC,24.0,34.0,-10.0,58.0
2022,4,REG,IND,TEN,17.0,24.0,-7.0,41.0
2022,4,REG,NYG,CHI,20.0,12.0,8.0,32.0
2022,4,REG,PHI,JAX,29.0,21.0,8.0,50.0
2022,4,REG,PIT,NYJ,20.0,24.0,-4.0,44.0
2022,4,REG,CAR,ARI,16.0,26.0,-10.0,42.0
2022,4,REG,GB,NE,27.0,24.0,3.0,51.0
2022,4,REG,LV,DEN,32.0,23.0,9.0,55.0
2022,4,REG,TB,KC,31.0,41.0,-10.0,72.0
2022,4,REG,SF,LA,24.0,9.0,15.0,33.0
2022,5,REG,DEN,IND,9.0,12.0,-3.0,21.0
2022,5,REG,GB,NYG,22.0,27.0,-5.0,49.0
2022,5,REG,BUF,PIT,38.0,3.0,35.0,41.0
2022,5,REG,CLE,LAC,28.0,30.0,-2.0,58.0
2022,5,REG,JAX,HOU,6.0,13.0,-7.0,19.0
2022,5,REG,MIN,CHI,29.0,22.0,7.0,51.0
2022,5,REG,NE,DET,29.0,0.0,29.0,29.0
2022,5,REG,NO,SEA,39.0,32.0,7.0,71.0
2022,5,REG,NYJ,MIA,40.0,17.0,23.0,57.0
2022,5,REG,TB,ATL,21.0,15.0,6.0,36.0
2022,5,REG,WAS,TEN,17.0,21.0,-4.0,38.0
2022,5,REG,CAR,SF,15.0,37.0,-22.0,52.0
2022,5,REG,ARI,PHI,17.0,20.0,-3.0,37.0
2022,5,REG,LA,DAL,10.0,22.0,-12.0,32.0
2022,5,REG,BAL,CIN,19.0,17.0,2.0,36.0
2022,5,REG,KC,LV,30.0,29.0,1.0,59.0
2022,6,REG,CHI,WAS,7.0,12.0,-5.0,19.0
2022,6,REG,ATL,SF,28.0,14.0,14.0,42.0
2022,6,REG,CLE,NE,15.0,38.0,-23.0,53.0
2022,6,REG,GB,NYJ,10.0,27.0,-17.0,37.0
2022,6,REG,IND,JAX,34.0,27.0,7.0,61.0
2022,6,REG,MIA,MIN,16.0,24.0,-8.0,40.0
2022,6,REG,NO,CIN,26.0,30.0,-4.0,56.0
2022,6,REG,NYG,BAL,24.0,20.0,4.0,44.0
2022,6,REG,PIT,TB,20.0,18.0,2.0,38.0
2022,6,REG,LA,CAR,24.0,10.0,14.0,34.0
2022,6,REG,SEA,ARI,19.0,9.0,10.0,28.0
2022,6,REG,KC,BUF,20.0,24.0,-4.0,44.0
2022,6,REG,PHI,DAL,26.0,17.0,9.0,43.0
2022,6,REG,LAC,DEN,19.0,16.0,3.0,35.0
2022,7,REG,ARI,NO,42.0,34.0,8.0,76.0
2022,7,REG,BAL,CLE,23.0,20.0,3.0,43.0
2022,7,REG,CAR,TB,21.0,3.0,18.0,24.0
2022,7,REG,CIN,ATL,35.0,17.0,18.0,52.0
2022,7,REG,DAL,DET,24.0,6.0,18.0,30.0
2022,7,REG,JAX,NYG,17.0,23.0,-6.0,40.0
2022,7,REG,TEN,IND,19.0,10.0,9.0,29.0
2022,7,REG,WAS,GB,23.0,21.0,2.0,44.0
2022,7,REG,DEN,NYJ,9.0,16.0,-7.0,25.0
2022,7,REG,LV,HOU,38.0,20.0,18.0,58.0
2022,7,REG,LAC,SEA,23.0,37.0,-14.0,60.0
2022,7,REG,SF,KC,23.0,44.0,-21.0,67.0
2022,7,REG,MIA,PIT,16.0,10.0,6.0,26.0
2022,7,REG,NE,CHI,14.0,33.0,-19.0,47.0
2022,8,REG,TB,BAL,22.0,27.0,-5.0,49.0
2022,8,REG,JAX,DEN,17.0,21.0,-4.0,38.0
2022,8,REG,ATL,CAR,37.0,34.0,3.0,71.0
2022,8,REG,DAL,CHI,49.0,29.0,20.0,78.0
2022,8,REG,DET,MIA,27.0,31.0,-4.0,58.0
2022,8,REG,MIN,ARI,34.0,26.0,8.0,60.0
2022,8,REG,NO,LV,24.0,0.0,24.0,24.0
2022,8,REG,NYJ,NE,17.0,22.0,-5.0,39.0
2022,8,REG,PHI,PIT,35.0,13.0,22.0,48.0
2022,8,REG,HOU,TEN,10.0,17.0,-7.0,27.0
2022,8,REG,IND,WAS,16.0,17.0,-1.0,33.0
2022,8,REG,LA,SF,14.0,31.0,-17.0,45.0
2022,8,REG,SEA,NYG,27.0,13.0,14.0,40.0
2022,8,REG,BUF,GB,27.0,17.0,10.0,44.0
2022,8,REG,CLE,CIN,32.0,13.0,19.0,45.0
2022,9,REG,HOU,PHI,17.0,29.0,-12.0,46.0
2022,9,REG,ATL,LAC,17.0,20.0,-3.0,37.0
2022,9,REG,CHI,MIA,32.0,35.0,-3.0,67.0
2022,9,REG,CIN,CAR,42.0,21.0,21.0,63.0
2022,9,REG,DET,GB,15.0,9.0,6.0,24.0
2022,9,REG,JAX,LV,27.0,20.0,7.0,47.0
2022,9,REG,NE,IND,26.0,3.0,23.0,29.0
2022,9,REG,NYJ,BUF,20.0,17.0,3.0,37.0
2022,9,REG,WAS,MIN,17.0,20.0,-3.0,37.0
2022,9,REG,ARI,SEA,21.0,31.0,-10.0,52.0
2022,9,REG,TB,LA,16.0,13.0,3.0,29.0
2022,9,REG,KC,TEN,20.0,17.0,3.0,37.0
2022,9,REG,NO,BAL,13.0,27.0,-14.0,40.0
2022,10,REG,CAR,ATL,25.0,15.0,10.0,40.0
2022,10,REG,TB,SEA,21.0,16.0,5.0,37.0
2022,10,REG,BUF,MIN,30.0,33.0,-3.0,63.0
2022,10,REG,CHI,DET,30.0,31.0,-1.0,61.0
2022,10,REG,KC,JAX,27.0,17.0,10.0,44.0
2022,10,REG,MIA,CLE,39.0,17.0,22.0,56.0
2022,10,REG,NYG,HOU,24.0,16.0,8.0,40.0
2022,10,REG,PIT,NO,20.0,10.0,10.0,30.0
2022,10,REG,TEN,DEN,17.0,10.0,7.0,27.0
2022,10,REG,LV,IND,20.0,25.0,-5.0,45.0
2022,10,REG,GB,DAL,31.0,28.0,3.0,59.0
2022,10,REG,LA,ARI,17.0,27.0,-10.0,44.0
2022,10,REG,SF,LAC,22.0,16.0,6.0,38.0
2022,10,REG,PHI,WAS,21.0,32.0,-11.0,53.0
2022,11,REG,GB,TEN,17.0,27.0,-10.0,44.0
2022,11,REG,ATL,CHI,27.0,24.0,3.0,51.0
2022,11,REG,BAL,CAR,13.0,3.0,10.0,16.0
2022,11,REG,BUF,CLE,31.0,23.0,8.0,54.0
2022,11,REG,HOU,WAS,10.0,23.0,-13.0,33.0
2022,11,REG,IND,PHI,16.0,17.0,-1.0,33.0
2022,11,REG,NE,NYJ,10.0,3.0,7.0,13.0
2022,11,REG,NO,LA,27.0,20.0,7.0,47.0
2022,11,REG,NYG,DET,18.0,31.0,-13.0,49.0
2022,11,REG,DEN,LV,16.0,22.0,-6.0,38.0
2022,11,REG,MIN,DAL,3.0,40.0,-37.0,43.0
2022,11,REG,PIT,CIN,30.0,37.0,-7.0,67.0
2022,11,REG,LAC,KC,27.0,30.0,-3.0,57.0
2022,11,REG,ARI,SF,10.0,38.0,-28.0,48.0
2022,12,REG,DET,BUF,25.0,28.0,-3.0,53.0
2022,12,REG,DAL,NYG,28.0,20.0,8.0,48.0
2022,12,REG,MIN,NE,33.0,26.0,7.0,59.0
2022,12,REG,CAR,DEN,23.0,10.0,13.0,33.0
2022,12,REG,CLE,TB,23.0,17.0,6.0,40.0
2022,12,REG,JAX,BAL,28.0,27.0,1.0,55.0
2022,12,REG,MIA,HOU,30.0,15.0,15.0,45.0
2022,12,REG,NYJ,CHI,31.0,10.0,21.0,41.0
2022,12,REG,TEN,CIN,16.0,20.0,-4.0,36.0
2022,12,REG,WAS,ATL,19.0,13.0,6.0,32.0
2022,12,REG,ARI,LAC,24.0,25.0,-1.0,49.0
2022,12,REG,SEA,LV,34.0,40.0,-6.0,74.0
2022,12,REG,KC,LA,26.0,10.0,16.0,36.0
2022,12,REG,SF,NO,13.0,0.0,13.0,13.0
2022,12,REG,PHI,GB,40.0,33.0,7.0,73.0
2022,12,REG,IND,PIT,17.0,24.0,-7.0,41.0
2022,13,REG,NE,BUF,10.0,24.0,-14.0,34.0
2022,13,REG,ATL,PIT,16.0,19.0,-3.0,35.0
2022,13,REG,BAL,DEN,10.0,9.0,1.0,19.0
2022,13,REG,CHI,GB,19.0,28.0,-9.0,47.0
