SEASON,SNAPSHOT_DATE,WEEK,TEAM,TEAM_NAME,PLAYER_ID,PLAYER,POSITION,PREV_TEAM,TRANSACTION_TYPE,DESCRIPTION,SOURCE
2026,2026-02-23,9,LAR,Los Angeles Rams,,,,,OTHER,"Hired Kliff Kingsbury as assistant head coach, Brian Allen as assistant offensive line coach, Robert Woods as assistant wide receivers coach, Robert Wright as defensive assistant, Michael Hunter as assistant defensive backs coach, Brian Johnson as senior offensive assistant, Bubba Ventrone as special teams coordinator and Kyle Hoke as assistant special teams coach.",espn_transactions_api
2026,2026-02-24,9,MIN,Minnesota Vikings,,,,,OTHER,"Hired Kyle Caskey as offensive quality control coach, Chili Davis as assistant special teams coach and Will Johnson as defensive assistant. Named Chenzo Funari assistant defensive backs coach, Dalmin Gibson assistant linebackers coach, Josh McCown offensive passing game coordinator/quarterbacks coach, Derron Montgomery assistant wide receivers coach, Chris O’Hara assistant offensive coordinator, Mike Siravo inside linebackers/senior defensive assistant and Jordan Traylor assistant quarterbacks/passing game specialist.",espn_transactions_api
2026,2026-02-17,8,CAR,Carolina Panthers,,,,,SIGNING,Re-signed LS J.J. to a contract.,espn_transactions_api
2026,2026-02-18,8,CHI,Chicago Bears,,,,,OTHER,Promoted Press Taylor to offensive coordinator.,espn_transactions_api
2026,2026-02-19,8,CHI,Chicago Bears,,,,,WAIVE_RELEASE,Released LB Amen Ogbongbemiga.,espn_transactions_api
2026,2026-02-21,8,DAL,Dallas Cowboys,,,,,SIGNING,Signed RB Javonte Williams to a three-year contract.,espn_transactions_api
2026,2026-02-20,8,DAL,Dallas Cowboys,,,,,WAIVE_RELEASE,Released LB Logan Wilson.,espn_transactions_api
2026,2026-02-18,8,LAR,Los Angeles Rams,,,,,SIGNING,Re-signed T David Quessenberry to a one-year contract.,espn_transactions_api
2026,2026-02-10,7,ATL,Atlanta Falcons,,,,,OTHER,Hired Ricky Manning as assistant defensive backs coach and LaTroy Lewis as assistant defensive line coach.,espn_transactions_api
2026,2026-02-10,7,LAR,Los Angeles Rams,,,,,OTHER,Announced the retirement of OT Rob Havenstein.,espn_transactions_api
2026,2026-02-13,7,NYG,New York Giants,,,,,SIGNING,Signed WR Courtney Jackson to a reserve/futures contract.,espn_transactions_api
2026,2026-02-13,7,SEA,Seattle Seahawks,,,,,SIGNING,Signed DE Jalan Gaines to a reserve/futures contract.,espn_transactions_api
2026,2026-02-12,7,SEA,Seattle Seahawks,,,,,SIGNING,"Signed RBs Cam Akers, Velus Jones Jr. and RB Jacardia Wright, WRs Tyrone Broden, Montorie Foster and Ricky White III, T Logan Brown, CB Tyler Hall, S Maxen Hook, C Federico Maranges, LBs Chris Paul Jr., Jamie Sheriff and LB Ja’Markis Weston, DE J.R. Singleton and NT Bubba Thomas to reserve/futures contracts.",espn_transactions_api
2026,2026-02-05,6,CHI,Chicago Bears,,,,,SIGNING,Re-signed ERFA OT Theo Benedet to a one-year contract.,espn_transactions_api
2026,2026-02-02,6,DAL,Dallas Cowboys,,,,,SIGNING,Signed QB Will Grier to a reserve/futures contract.,espn_transactions_api
2026,2026-02-02,6,GB,Green Bay Packers,,,,,OTHER,Hired Jonathan Gannon as defensive coordinator.,espn_transactions_api
2026,2026-02-05,6,LAR,Los Angeles Rams,,,,,SIGNING,Signed RB Jordan Waters to a reserve/futures contract.,espn_transactions_api
2026,2026-02-03,6,LAR,Los Angeles Rams,,,,,SIGNING,Signed DB Alex Johnson to a reserve/futures contract.,espn_transactions_api
2026,2026-02-02,6,LAR,Los Angeles Rams,,,,,SIGNING,Signed head coach Sean McVay and general manager Les Snead to multiyear contract extensions.,espn_transactions_api
2026,2026-02-03,6,MIN,Minnesota Vikings,,,,,OTHER,"Hired Gerald Alexander as defensive passing game coordinator/defensive backs, Ryan Nielsen as defensive running game coordinator and Frank Smith as assistant head coach. Promoted Keith Carter to offensive line coach.",espn_transactions_api
2026,2026-02-03,6,SEA,Seattle Seahawks,,,,,RESERVE_MOVE,Reinstated LB Chazz Surratt from injured reserve and placed OT Amari Kight on injured reserve.,espn_transactions_api
2026,2026-02-01,5,ARI,Arizona Cardinals,,,,,OTHER,Hired Mike LaFleur as head coach on a five-year contract.,espn_transactions_api
2026,2026-01-26,5,ATL,Atlanta Falcons,,,,,OTHER,Hired Craig Aukerman as special teams coordinator.,espn_transactions_api
2026,2026-01-27,5,CHI,Chicago Bears,,,,,SIGNING,Signed DE Jamree Kromah to a reserve/futures contract.,espn_transactions_api
2026,2026-01-29,5,DET,Detroit Lions,,,,,SIGNING,Signed TE Thomas Gordon to a reserve/futures contract.,espn_transactions_api
2026,2026-01-30,5,GB,Green Bay Packers,,,,,SIGNING,"Signed general manager Brian Gutekunst, head coach Matt LaFleur and executive vice president/director of football operations Russ Ball to multi-year contract extensions.",espn_transactions_api
2026,2026-01-26,5,LAR,Los Angeles Rams,,,,,SIGNING,"Signed Ts A.J. Arcuri and Dylan McMahon, WRs Tru Edwards, Brennan Presley and Tyler Scott, DBs Tanner Ingle and Cam Lampkin, LB Eli Neal, DT Bill Norton and TE Mark Redman to reserve/futures contracts.",espn_transactions_api
2026,2026-01-30,5,MIN,Minnesota Vikings,,,,,OTHER,Fired general manager Kwesi Adofo-Mensah.,espn_transactions_api
2026,2026-01-20,4,ATL,Atlanta Falcons,,,,,OTHER,Named Bill Callahan offensive line coach.,espn_transactions_api
2026,2026-01-21,4,ATL,Atlanta Falcons,,,,,SIGNING,Signed TE Joshua Simon to a reserve/futures contract.,espn_transactions_api
2026,2026-01-19,4,CAR,Carolina Panthers,,,,,SIGNING,Signed CB Michael Reid to a reserve/futures contract.,espn_transactions_api
2026,2026-01-21,4,CHI,Chicago Bears,,,,,SIGNING,Signed TE Qadir Ismail to a reserve/futures contract.,espn_transactions_api
2026,2026-01-20,4,CHI,Chicago Bears,,,,,SIGNING,"Signed WRs Maurice Alexander and JP Richardson, RB Brittain Brown, TEs Stephen Carlson and Nikola Kalinic, LS Luke Elkin, DBs Dallis Flowers, Dontae Manning and Gervarrius Owens, DLs Jonathan Garvin and Jeremiah Martin, LBs Dominique Hampton and Nephi Sewell and OL Kyle Hergel to reserve/futures contracts.",espn_transactions_api
2026,2026-01-20,4,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Signed DL Jaden Crumedy and QB Kyle McCord to reserve/futures contracts. Released CB Trevon Diggs.,espn_transactions_api
2026,2026-01-22,4,LAR,Los Angeles Rams,,,,,SIGNING,Designated OT Rob Havenstein to return from injured reserve.,espn_transactions_api
2026,2026-01-21,4,LAR,Los Angeles Rams,,,,,SIGNING,Signed DB Nate Valcarcel to a reserve/futures contract.,espn_transactions_api
2026,2026-01-21,4,MIN,Minnesota Vikings,,,,,SIGNING,Signed defensive coordinator Brian Flores to a contract extension.,espn_transactions_api
2026,2026-01-22,4,NYG,New York Giants,,,,,SIGNING,Signed LB DeMarvin Leal to a reserve/futures contract.,espn_transactions_api
2026,2026-01-21,4,PHI,Philadelphia Eagles,,,,,SIGNING,Signed TE Jaheim Bell to a reserve/futures contract.,espn_transactions_api
2026,2026-01-20,4,PHI,Philadelphia Eagles,,,,,SIGNING,Signed DB Ambry Thomas to a reserve/futures contract.,espn_transactions_api
2026,2026-01-23,4,SEA,Seattle Seahawks,,,,,RESERVE_MOVE,Placed G Bryce Cabeldue and RB Zach Charbonnet on injured reserve. Activated RB George Holani and TE Elijah Arroyo from injured reserve.,espn_transactions_api
2026,2026-01-21,4,SEA,Seattle Seahawks,,,,,SIGNING,Designated RB George Holani to return from injured reserve.,espn_transactions_api
2026,2026-01-22,4,SF,San Francisco 49ers,,,,,SIGNING,Signed TE Hayden Rucci to a reserve/futures contract.,espn_transactions_api
2026,2026-01-21,4,SF,San Francisco 49ers,,,,,SIGNING,Signed OL Zachary Thomas to a reserve/futures contract.,espn_transactions_api
2026,2026-01-20,4,SF,San Francisco 49ers,,,,,SIGNING,"Signed Ts Isaac Alarcón and Brandon Parker, DTs Evan Anderson and Sebastian Valdez, DBs Eli Apple, Derrick Canteen and Darrick Forrest, LBs Andrew Farmer and Jalen Graham, WRs Junior Bergen and Malik Turner, DE William Bradley-King, QB Adrian Martinez and C Drake Nugent to reserve/futures contracts.",espn_transactions_api
2026,2026-01-14,3,ARI,Arizona Cardinals,,,,,SIGNING,Signed WR Ihmir Smith-Marsette to a reserve/futures contract.,espn_transactions_api
2026,2026-01-12,3,CAR,Carolina Panthers,,,,,SIGNING,"Signed G Ja’Tyre Carter, G Saahdiq Charles, WR Dan Chisena, RB Montrell Johnson, OLB Jamil Muhammad, LB Maz Mwansa, TE Bryce Pierre, WR Ja’seem Reed, S Demani Richardson, WR Ainias Smith, RB Anthony Tyus, LB Jacoby Windmon, LB Jared Bartlett, CB Tyrek Funderburk, and G Joshua Gray to reserve/futures contracts.",espn_transactions_api
2026,2026-01-14,3,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Waived S D’Anthony Bell.,espn_transactions_api
2026,2026-01-13,3,CHI,Chicago Bears,,,,,SIGNING,Reinstated T Braxton Jones from injured reserve. Signed LB Jalen Reeves-Maybin to the active roster. Placed LBs T.J. Edwards and Ozzy Trapilo on injured reserve. Signed LB Nephi Sewell to the practice squad.,espn_transactions_api
2026,2026-01-13,3,GB,Green Bay Packers,,,,,SIGNING,Signed WR Isaiah Neyor to a reserve/futures contract.,espn_transactions_api
2026,2026-01-12,3,GB,Green Bay Packers,,,,,SIGNING,"Signed T Brant Banks, DL Dante Barnett, G Karsen Barnhart, DL Anthony Campbell, TE McCallan Castles, T Dalton Cooper, TE Drake Dabney, DL James Ester, K Lucas Havrisik, CB Tyron Herring, LB Jamon Johnson, RB Damien Martinez, S Mark Perry, WR Will Sheppard, RB Pierre Strong Jr. and TE Messiah Swinson to reserve/futures contracts.",espn_transactions_api
2026,2026-01-12,3,LAR,Los Angeles Rams,,,,,RESERVE_MOVE,Placed CB Ahkello Witherspoon on injured reserve.,espn_transactions_api
2026,2026-01-15,3,LAR,Los Angeles Rams,,,,,SIGNING,Signed G Wyatt Bowles and WR Mario Williams to reserve/futures contracts.,espn_transactions_api
2026,2026-01-13,3,LAR,Los Angeles Rams,,,,,SIGNING,Promoted OLB Nick Hampton from the practice squad to the active roster. Signed DB Alex Johnson to the practice squad. Placed CB Ahkello Witherspoon on injured reserve.,espn_transactions_api
2026,2026-01-14,3,NO,New Orleans Saints,,,,,SIGNING,Signed DE Myles Cole to a reserve/futures contract.,espn_transactions_api
2026,2026-01-13,3,NYG,New York Giants,,,,,SIGNING,Signed DT Marlon Tuipulotu to a reserve/futures contract.,espn_transactions_api
2026,2026-01-15,3,PHI,Philadelphia Eagles,,,,,SIGNING,Signed DE Jose Ramirez to a contract.,espn_transactions_api
2026,2026-01-14,3,PHI,Philadelphia Eagles,,,,,SIGNING,Signed S Andre’ Sam to a reserve/futures contract.,espn_transactions_api
2026,2026-01-12,3,PHI,Philadelphia Eagles,,,,,SIGNING,"Signed LB Chance Campbell, DB Tariq Castro-Fields, WR Danny Gray, DT Gabe Hall, DB Brandon Johnson, C Jake Majors, T Hollin Pierce, and WR Quez Watkins to reserves/futures contracts.",espn_transactions_api
2026,2026-01-13,3,PHI,Philadelphia Eagles,,,,,WAIVE_RELEASE,Released offensive coordinator Kevin Patullo.,espn_transactions_api
2026,2026-01-13,3,SEA,Seattle Seahawks,,,,,SIGNING,Designated LB Chazz Surratt to return from injured reserve.,espn_transactions_api
2026,2026-01-13,3,SF,San Francisco 49ers,,,,,SIGNING,Designated LB Fred Warner to return from injured reserve.,espn_transactions_api
2026,2026-01-14,3,SF,San Francisco 49ers,,,,,WAIVE_RELEASE,Signed S Darrick Forrest and TE Hayden Rucci to the practice squad. Released WR Javon Baker from the practice squad. Signed WR Colton Dowell to a reserve/futures contract.,espn_transactions_api
2026,2026-01-05,2,ARI,Arizona Cardinals,,,,,OTHER,Fired head coach Jonathan Gannon.,espn_transactions_api
2026,2026-01-10,2,ATL,Atlanta Falcons,,,,,OTHER,Hired Matt Ryan as president of football.,espn_transactions_api
2026,2026-01-05,2,ATL,Atlanta Falcons,,,,,SIGNING,"Signed WR Chris Blair, P Trenton Gill, DBs Tysheem Johnson and A.J. Woods, DT Ben Stille, OT Andrew Stueber and RB Carlos Washington to reserve/futures contracts.",espn_transactions_api
2026,2026-01-09,2,CAR,Carolina Panthers,,,,,RESERVE_MOVE,Activated G Robert Hunt from injured reserve.,espn_transactions_api
2026,2026-01-08,2,CAR,Carolina Panthers,,,,,WAIVE_RELEASE,Released DB Mike Reid from the practice squad. Signed DB Demani Richardson to the practice squad.,espn_transactions_api
2026,2026-01-10,2,CHI,Chicago Bears,,,,,RESERVE_MOVE,Activated CB Kyler Gordon from injured reserve.,espn_transactions_api
2026,2026-01-08,2,CHI,Chicago Bears,,,,,SIGNING,Placed LB Ty Summers on the practice injured list. Signed LB Jalen Reeves-Maybin to the practice squad.,espn_transactions_api
2026,2026-01-05,2,DET,Detroit Lions,,,,,SIGNING,"Signed OLs Devin Cochran and Mason Miller, WRs Malik Cunningham and Jackson Meeks, DE Ahmed Hassanein, TE Zach Horton, RB Jabari Small, DL Chris Smith and S Loren Strickland to reserve/futures contracts. Re-signed OL Michael Niese, RB Jacob Saylors and CB Nick Whiteside.",espn_transactions_api
2026,2026-01-07,2,GB,Green Bay Packers,,,,,SIGNING,Reinstated LB Nick Niemann from injured reserve. Placed WR Bo Melton on injured reserve. Signed DL Anthony Campbell to the practice squad. Placed WR Will Sheppard on the practice squad injured list.,espn_transactions_api
2026,2026-01-07,2,MIN,Minnesota Vikings,,,,,SIGNING,Signed DT Jaylon Hutchings and LB Jacob Roberts to reserve/futures contracts.,espn_transactions_api
2026,2026-01-05,2,MIN,Minnesota Vikings,,,,,SIGNING,"Signed WRs Dontae Fleming, Joaquin Davis and Jeshaun Jones, S Kahlef Hailassie, LB Josh Ross, G Vershon Lee, T Caleb Etienne and TE Bryson Nesbit to reserve/futures contracts.",espn_transactions_api
2026,2026-01-07,2,NO,New Orleans Saints,,,,,SIGNING,Signed WR Damien Alford to a reserve/futures contract.,espn_transactions_api
2026,2026-01-05,2,NO,New Orleans Saints,,,,,SIGNING,"Signed DBs Dalys Beanum, Beanie Bishop Jr. and Jayden Price, WR Elijah Cooks, S Elliott Davison, DT Coziah Izzard and Ts Easton Kilty and Barry Wesley to reserve/futures contracts.",espn_transactions_api
2026,2026-01-07,2,NYG,New York Giants,,,,,SIGNING,Signed G Jake Kubas to a reserve/futures contract.,espn_transactions_api
2026,2026-01-07,2,PHI,Philadelphia Eagles,,,,,SIGNING,Designated LB Azeez Ojulari to return from injured reserve.,espn_transactions_api
2026,2026-01-07,2,SEA,Seattle Seahawks,,,,,SIGNING,Designated TE Elijah Arroyo to return from injured reserve.,espn_transactions_api
2026,2026-01-07,2,SF,San Francisco 49ers,,,,,SIGNING,Promoted LB Eric Kendricks to the active roster. Placed LB Tatum Bethune on injured reserve. Signed LB Kyzir White to the practice squad. Designated WR Jacob Cowing to return from injured reserve. Signed LB Milo Eifler to a reserve/futures contract.,espn_transactions_api
2026,2026-01-08,2,TB,Tampa Bay Buccaneers,,,,,SIGNING,"Signed S Marcus Banks, T Marshall Foerner, WR Garrett Greene, WR Dennis Houston, DT Nash Hutmacher, LB Nick Jackson, DT Jayson Jones, OLB Mohamed Kamara, C Ben Scott, LB Benton Whitley, RB Michael Wiley, CB Damarion Williams, RB Josh Williams, and RB Owen Wright to reserve/futures contracts.",espn_transactions_api
2026,2026-01-02,1,ARI,Arizona Cardinals,,,,,RESERVE_MOVE,Placed WR Marvin Harrison Jr. on injured reserve.,espn_transactions_api
2026,2026-01-03,1,ARI,Arizona Cardinals,,,,,SIGNING,Signed WR Tejhaun Palmer to the active roster.,espn_transactions_api
2026,2026-01-01,1,ARI,Arizona Cardinals,,,,,WAIVE_RELEASE,Claimed LB Austin Keys off waivers from the Minnesota Vikings. Placed S Kitan Crawford on injured reserve. Released OL Tyler Cooper from the practice squad.,espn_transactions_api
2026,2026-01-04,1,ATL,Atlanta Falcons,,,,,OTHER,Fired Head Coach Raheem Morris and General Manager Terry Fontenot.,espn_transactions_api
2026,2026-01-01,1,ATL,Atlanta Falcons,,,,,SIGNING,Placed CB Mike Hughes on injured reserve. Signed OLB Khalid Kareem to the active roster.,espn_transactions_api
2026,2026-01-03,1,DAL,Dallas Cowboys,,,,,SIGNING,"Placed G T.J. Bass, RB Malik Davis, and RB Javonte Williams on injured reserve. Activated CB Josh Butler and RB Phil Mafah from injured reserve. Signed LB Justin Barron to the active roster.",espn_transactions_api
2026,2026-01-03,1,DET,Detroit Lions,,,,,RESERVE_MOVE,Placed OL Trystan Colon on injured reserve.,espn_transactions_api
2026,2026-01-03,1,GB,Green Bay Packers,,,,,SIGNING,Signed WR Jakobie Keeney-James and G/C Lecitus Smith to the active roster. Placed G/T Donovan Jennings and WR Savion Williams on injured reserve.,espn_transactions_api
2026,2026-01-01,1,GB,Green Bay Packers,,,,,WAIVE_RELEASE,Claimed CB Trevon Diggs off waivers from the Dallas Cowboys. Signed S Mark Perry to the practice squad. Placed TE McCallan Castles on practice squad injured list.,espn_transactions_api
2026,2026-01-01,1,LAR,Los Angeles Rams,,,,,SIGNING,Signed S Quentin Lake to a three-year contract extension and designated him to return from injured reserve.,espn_transactions_api
2026,2026-01-03,1,LAR,Los Angeles Rams,,,,,WAIVE_RELEASE,Activated TE Tyler Higbee from injured reserve. Waived DE Larrell Murchison.,espn_transactions_api
2026,2026-01-02,1,MIN,Minnesota Vikings,,,,,SIGNING,Signed DL Taki Taimani to the active roster.,espn_transactions_api
2026,2026-01-03,1,NO,New Orleans Saints,,,,,SIGNING,Signed TE Treyton Welch to the active roster.,espn_transactions_api
2026,2026-01-02,1,NO,New Orleans Saints,,,,,SIGNING,"Placed WR Mason Tipton, DB Michael Davis, and TEs Jack Stoll and Zaire Mitchell-Paden on injured reserve. Signed WRs Ronnie Bell and Samori Toure and OLB Fadil Diggs to the active roster.",espn_transactions_api
2026,2026-01-03,1,NYG,New York Giants,,,,,SIGNING,"Signed CB Jarrick Bernard-Converse, WR Xavier Gipson, and RB Dante Miller to the active roster. Placed CB Cor'Dale Flotts, DL Rakeem Nunez-Roches, and WR Wan'Dale Robinson on injured reserve.",espn_transactions_api
2026,2026-01-01,1,PHI,Philadelphia Eagles,,,,,RESERVE_MOVE,Activated OT Cameron Williams from injured reserve.,espn_transactions_api
2026,2026-01-02,1,TB,Tampa Bay Buccaneers,,,,,WAIVE_RELEASE,Signed OLB Jason Pierre-Paul to the active roster. Waived LB John Bullock. Activated DT Calijah Kancey from injured reserve.,espn_transactions_api
