Season,Week,Game_Type,Team,Points_Scored,Points_Allowed,Location,Outcome,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards,fantasy_points,fantasy_points_ppr
2016,4,REG,IND,27.0,30.0,Away,Loss,4751,370,584,4491,32,15,44,-289,4,3,4849,1800,220,57.68345641935878,105.51289509723004,2,20.847670725332318,178,97,63,8,409,1628,13,5,3,93,-33.458239839705776,0,38,25,4,0,370,572,4491,32,3,1,4847,1800,220,144.97402899998275,2,178,97,63,8,57.7407864514516,16.0,16.009481862120463,35.20663730348432,1,696,11,253,50,226,15,33.0,211.0,82,8,100,60,0,2,0,0,2,0,0,0,0,7,-15,9,14,1,99,873,10,6,3,16,7,22,182,32,804,27,31,4,0,620.0,12.5,0,3,7,10,7,0,0,0,0,2,2,0,1141,197,0,44,44,0,0,16.0,0,0,0,0,0,55,1,901.0,2711,19,7,5,9,17,17,139,0,2392,1159.54,1529.54
2016,4,REG,JAX,30.0,27.0,Home,Win,4750,369,626,3925,24,16,34,-197,6,5,5155,1848,207,-45.94678742221106,-21.054085903183704,1,13.471559682388198,166,76,44,4,392,1631,8,9,5,75,-41.75805884005932,1,41,31,7,3,369,623,3925,24,2,0,5155,1848,207,19.56948381585116,1,166,76,44,4,17.593504080715086,16.0,16.0,35.2,1,711,28,182,78,276,10,33.0,183.0,77,7,104,55,1,6,0,1,1,0,0,0,0,8,-9,6,0,0,129,1178,14,9,2,23,13,40,220,37,881,27,34,5,2,583.0,10.6,0,7,3,10,7,0,0,0,1,1,3,0,1110,233,113,29,32,3,0,15.0,0,0,0,0,0,77,0,929.0,3589,27,5,14,8,19,31,389,1,3040,960.6,1329.6
2016,4,REG,KC,14.0,43.0,Away,Loss,4766,365,546,3914,19,8,32,-174,4,3,3732,2065,197,39.678475217834375,95.93223991586623,2,19.596445979093303,160,76,46,9,412,1748,15,5,4,86,-27.468060601213285,0,42,31,12,5,365,536,3914,19,4,0,3671,2065,197,97.35749410646108,2,160,76,46,9,101.25995048368814,16.0,15.70276665562444,34.99193665893711,3,728,28,184,65,226,16,27.0,157.0,76,18,271,104,4,3,0,0,0,0,1,1,0,6,-22,15,114,1,103,803,12,6,4,18,9,40,592,40,943,31,35,4,0,524.0,12.083333333333334,0,8,15,6,2,0,0,1,2,1,0,0,1094,154,0,36,39,2,1,13.166666666666666,2,2,0,0,71,76,0,868.0,3427,38,4,6,9,27,30,157,0,3090,998.76,1363.76
2016,4,REG,LA,17.0,13.0,Away,Win,4675,312,536,3313,14,20,49,-362,8,3,3907,1624,151,-143.21822083871177,-234.56873107001235,0,19.454962571244184,125,61,43,9,375,1252,9,6,2,68,-63.14108018608949,0,26,16,6,0,312,530,3313,14,4,3,3842,1624,151,-54.913072845184885,0,125,61,43,9,89.74130432069728,16.0,15.73175273737892,35.01222691616525,0,707,36,222,82,309,12,31.0,196.0,102,10,71,73,0,3,1,1,1,0,0,0,0,12,0,8,77,1,125,1066,21,3,3,24,9,49,369,47,1122,19,22,3,0,445.0,9.833333333333334,0,5,9,3,2,0,0,0,0,1,2,0,693,158,0,23,23,0,0,11.0,0,0,0,0,0,98,0,1003.0,4680,51,11,11,1,40,35,152,0,4508,727.02,1039.02
2016,4,REG,MIA,7.0,22.0,Away,Loss,4664,316,477,3716,27,15,30,-216,5,2,3804,1796,167,40.0559283681116,29.34940809733635,1,17.45385282847566,137,65,46,15,405,1824,14,10,2,90,-25.53717775590209,0,56,37,12,5,316,467,3716,27,2,2,3790,1796,167,81.34108321897907,1,137,65,46,15,145.5303674141822,16.0,15.951925343379315,35.166347740365524,3,656,47,399,63,273,16,32.0,220.0,96,16,186,75,1,6,0,1,3,0,1,1,11,16,-6,9,2,0,121,1116,13,13,2,26,8,36,328,35,879,16,21,3,2,355.0,9.766666666666667,0,8,6,1,1,0,0,0,0,2,1,0,497,142,51,41,42,1,0,14.8,2,2,0,0,48,90,0,837.0,3991,32,7,15,5,26,37,300,0,3591,1036.64,1352.64
2016,4,REG,MIN,24.0,10.0,Home,Win,4777,414,588,4119,20,5,38,-283,8,5,3874,2030,209,40.90495952666238,-26.36345746732778,0,19.673011394288952,153,76,52,8,380,1205,9,3,2,66,-98.56056271510774,1,24,16,6,0,414,585,4119,20,1,0,3874,2030,209,123.48147873217766,0,153,76,52,8,223.72715896145772,16.0,16.0,35.2,3,646,9,315,63,339,13,41.0,310.0,114,14,253,59,2,5,1,0,0,1,0,0,0,9,-5,13,49,2,102,877,16,4,0,20,11,34,354,33,902,27,31,3,1,550.0,13.666666666666666,1,6,10,8,2,0,0,0,1,1,1,0,952,139,46,26,33,6,1,10.416666666666666,0,0,0,0,0,74,0,837.0,3155,34,3,14,3,28,26,209,0,2886,947.16,1361.16
2016,4,REG,NE,0.0,16.0,Home,Loss,4874,368,550,4456,32,2,24,-148,4,1,4262,2306,203,165.0699989133868,-109.63009762133684,1,23.741592471557887,164,88,56,9,482,1872,19,8,2,109,-28.11824019290482,0,43,31,8,3,368,546,4456,32,3,3,4265,2306,203,189.26623286146972,1,164,88,56,9,98.12295252900812,16.0,16.009345794392523,35.20654205607477,0,601,22,366,50,297,16,34.0,227.0,74,13,109,72,0,7,2,0,1,2,0,0,6,16,-3,10,71,0,89,804,17,10,2,27,9,45,309,29,542,27,32,5,0,511.0,11.416666666666666,0,9,7,9,2,0,0,0,2,1,2,0,961,228,0,46,49,3,0,14.25,0,0,0,0,0,72,0,826.0,3217,23,7,14,5,19,27,134,0,2983,1233.04,1601.04
2016,4,REG,NO,35.0,34.0,Away,Win,4870,472,674,5258,38,15,27,-184,4,4,4817,2437,265,116.2698458774526,133.48488150649243,0,20.409983247963613,190,101,71,11,404,1742,17,2,2,105,-9.462310887486604,2,37,25,8,2,472,664,5258,38,7,2,4824,2438,265,170.17542465148273,0,190,101,71,11,103.19601305764,16.0,16.022262094630516,35.21558346624136,0,665,57,257,56,251,11,30.0,213.0,106,9,109,67,0,3,1,0,0,0,0,0,0,6,10,12,6,0,112,999,13,4,2,17,9,23,221,28,462,28,34,4,2,553.0,11.166666666666666,1,7,9,8,3,0,0,0,0,0,3,1,981,219,76,49,50,0,1,14.666666666666666,0,1,1,0,61,57,0,842.0,2751,22,8,8,5,7,29,237,0,2414,1350.3200000000002,1822.32
2016,4,REG,NYG,10.0,24.0,Away,Loss,4997,377,598,4027,26,16,22,-148,7,4,4702,2011,190,-6.88312267542824,-25.9862249874002,0,14.234321649970331,159,65,46,11,398,1412,6,2,1,73,-60.94104929627,0,30,22,7,0,377,597,4027,26,7,4,4706,2011,190,31.21791352667606,0,159,65,46,11,45.66758261349446,16.0,16.024390243902438,35.21707317073171,1,592,195,313,63,279,15,35.0,242.0,85,17,174,101,1,6,0,0,0,2,0,0,78,8,4,8,60,2,98,911,15,7,3,22,11,45,275,31,739,21,22,1,0,438.0,10.75,1,6,6,8,0,0,0,0,0,0,1,0,722,53,0,31,35,4,0,14.75,1,1,0,0,23,93,0,905.0,4297,28,12,20,8,16,37,330,0,3807,956.98,1333.98
2016,4,REG,NYJ,17.0,27.0,Home,Loss,4632,311,550,3645,16,25,35,-179,8,2,4902,1603,166,-56.27953888069109,-136.03847408893964,0,16.39666736249418,143,77,48,10,418,1802,10,6,3,96,-15.686167575648856,1,49,35,10,0,311,546,3645,16,3,3,4896,1603,166,-18.366998594202727,0,143,77,48,10,133.82782681351162,16.0,15.988212989003143,35.1917490923022,1,617,27,325,71,237,14,27.0,179.0,81,8,141,54,0,4,0,0,0,0,0,0,0,15,18,4,0,1,95,851,15,9,0,24,9,27,149,43,941,27,31,1,3,556.0,13.25,0,12,10,3,2,0,0,0,1,0,0,0,892,34,127,24,26,2,0,10.5,0,0,0,0,0,75,1,831.0,3236,24,6,8,4,22,35,319,0,2837,852.5,1163.5
2016,4,REG,PIT,43.0,14.0,Home,Win,4571,381,596,4377,33,15,21,-175,3,2,5180,1983,210,88.75205351658738,-54.40592904783156,3,14.40935534008296,171,94,64,10,409,1760,13,6,1,97,-13.760987789364652,0,51,37,5,2,381,590,4377,33,1,0,5166,1983,210,131.62850263245417,3,171,94,64,10,79.01029146963059,16.0,15.937449945581864,35.1562149619073,0,608,105,289,76,330,16,38.0,259.0,92,13,133,80,0,2,0,0,0,1,0,0,0,9,-4,10,22,1,109,1038,9,7,4,16,3,22,185,28,603,24,28,3,1,468.0,9.766666666666666,0,2,10,12,0,0,0,0,0,1,2,0,945,151,36,37,37,0,0,13.0,0,0,0,0,0,68,1,878.0,3100,25,11,9,3,17,28,269,0,2771,1172.78,1553.78
2016,4,REG,SEA,27.0,17.0,Away,Win,4787,368,567,4422,23,12,42,-298,6,0,4849,1836,203,59.83468625401211,231.1535555843895,1,22.76002914130562,174,90,54,12,403,1591,13,6,3,85,-40.10723934338586,0,40,30,7,4,368,548,4422,23,6,3,4746,1837,203,128.75862408890967,1,174,90,54,12,187.6253932122378,16.0,15.594663294050358,34.91626430583525,0,597,28,450,73,324,16,42.0,272.0,103,11,72,70,0,0,0,1,0,2,0,0,4,13,-21,8,75,1,114,959,13,9,3,22,6,30,249,35,808,33,37,3,1,617.0,14.5,0,11,13,8,1,0,0,2,0,1,0,0,1117,101,45,29,35,1,5,10.0,0,1,1,0,28,71,1,854.0,3126,26,7,11,3,22,28,236,0,2830,1054.18,1422.18
2016,4,REG,SF,17.0,24.0,Home,Loss,4953,287,491,3166,21,10,47,-255,7,1,4013,1470,152,-42.01739106312349,-128.4894606631483,0,13.28904754206966,129,65,35,6,458,2019,15,8,6,116,-19.67919930858081,2,60,39,11,2,287,487,3166,21,7,4,3981,1470,152,11.565185771213548,0,129,65,35,6,52.1716142560226,16.0,15.889452505791976,35.122616754054384,0,738,84,280,60,239,15,31.0,154.0,79,10,96,73,0,4,0,0,2,0,0,0,0,11,-4,10,24,0,91,781,24,5,3,29,15,23,216,38,749,18,21,3,0,422.0,9.833333333333334,0,4,6,7,1,0,0,0,0,2,1,0,702,145,0,33,34,1,0,14.5,0,0,0,0,0,100,0,862.0,4402,28,4,11,4,41,40,345,0,3977,907.14,1194.14
2016,4,REG,TB,7.0,27.0,Home,Loss,4752,355,578,4165,29,18,35,-239,6,5,5819,1404,220,60.38354820125659,57.8372856234812,4,13.641955220424569,198,85,43,4,453,1616,8,8,4,80,-66.77562400135061,0,35,25,5,2,355,571,4165,29,1,0,5783,1404,220,140.1158016619649,4,198,85,43,4,144.20736403325105,16.0,15.923751855938768,35.146626299157134,0,694,81,185,68,270,16,38.0,234.0,83,17,234,87,4,3,0,0,0,0,0,0,76,8,-23,12,73,0,111,911,12,7,2,19,9,29,266,21,307,22,31,8,1,409.0,9.266666666666666,0,5,13,4,0,0,0,0,2,5,1,0,749,340,48,32,34,2,0,14.166666666666666,1,1,0,0,38,70,0,857.0,3215,37,3,9,5,29,24,128,0,2987,1044.7,1399.7
2016,4,REG,TEN,20.0,27.0,Away,Loss,4674,307,504,3720,29,11,28,-179,2,2,4750,1329,175,47.216088725642585,36.60942367340908,0,14.506216747161368,155,76,53,8,476,2187,16,9,4,115,-19.8105613510484,0,59,38,8,3,307,490,3720,29,2,1,4695,1321,175,92.8624147964529,0,155,76,53,8,186.0330790703513,16.0,15.775155449660032,35.04260881476202,0,662,24,224,68,337,4,39.0,269.0,95,12,68,76,0,2,0,0,0,0,0,0,0,9,-22,6,0,1,117,1046,10,7,1,17,7,30,236,33,629,22,24,2,0,589.0,13.5,1,4,6,8,3,0,0,0,0,0,2,0,835,109,0,39,41,1,1,15.5,1,1,0,0,53,77,0,866.0,3402,32,4,6,4,27,36,347,2,2975,1089.5,1396.5
2016,4,REG,WAS,31.0,20.0,Home,Win,4671,407,607,4948,25,12,23,-190,5,2,5297,1971,226,118.4109073596698,156.13529132214092,0,16.58029655627338,186,102,70,13,379,1696,17,7,4,89,-8.721707926293181,0,44,34,10,4,407,593,4948,25,4,2,5198,1971,226,171.6829842121522,0,186,102,70,13,173.8691924966154,16.0,15.692432895078513,34.98470302655495,1,651,90,316,72,309,17,38.0,253.0,97,13,186,75,0,1,0,0,0,1,0,0,0,10,7,7,7,0,107,895,13,6,0,19,9,29,344,27,570,34,42,8,0,597.0,12.5,0,12,12,7,3,0,0,0,2,2,4,0,1167,383,0,36,39,3,0,14.25,0,0,0,0,0,49,0,822.0,2209,15,7,4,4,7,27,222,0,1907,1180.32,1587.32
2016,5,REG,ARI,33.0,21.0,Away,Win,4496,383,646,4425,28,17,41,-289,8,3,6204,1747,229,19.32708969324939,-89.71348426432155,1,13.727501809953688,194,84,51,6,399,1732,20,11,5,97,-33.14029407170747,0,48,31,10,4,383,636,4425,28,5,3,6155,1747,229,88.19401110443648,1,194,84,51,6,19.968561412156475,16.0,15.849557698540789,35.09469038897855,0,728,31,199,103,436,21,46.0,360.0,103,14,263,68,2,2,3,0,1,1,0,0,0,14,-49,14,72,1,110,914,18,9,2,27,11,38,230,25,544,21,28,6,1,508.0,10.166666666666666,1,5,6,6,2,1,0,1,0,2,3,0,782,273,39,43,47,3,1,13.633333333333333,2,3,1,0,124,78,2,861.0,3269,25,4,10,2,29,33,310,0,2919,1140.7,1523.7
2016,5,REG,ATL,23.0,16.0,Away,Win,4891,374,537,4960,38,7,37,-235,3,2,4637,2267,239,172.4939335555993,84.83618922939048,1,19.573970873492613,199,111,69,17,421,1928,20,3,1,108,0.004772095608823,1,51,39,15,4,374,530,4960,38,1,1,4585,2267,239,235.43767212700823,1,199,111,69,17,36.432885514720645,16.0,15.813398523731005,35.0693789666117,0,647,41,303,58,274,17,34.0,228.0,81,12,279,89,3,0,0,0,2,0,0,0,0,4,-5,10,36,2,103,842,6,2,0,8,4,24,273,23,484,34,37,2,1,613.0,14.3,0,12,7,9,6,0,0,0,0,0,2,0,1239,111,30,56,57,1,0,15.0,0,0,0,0,0,48,0,852.0,2243,21,1,5,1,18,23,221,0,2002,1371.2,1745.2
2016,5,REG,BAL,10.0,16.0,Home,Loss,4894,439,679,4343,20,16,33,-243,4,2,5042,2090,205,-31.265738911528327,-46.646362805996326,4,17.532110256546908,164,72,40,11,367,1463,10,4,1,79,-24.79317505731096,0,41,30,8,1,439,665,4343,20,2,1,5000,2090,205,31.86027079717743,4,164,72,40,11,186.83567127772343,16.0,15.82720538588905,35.07904377012233,1,623,30,304,70,288,14,31.0,223.0,80,18,178,71,0,6,1,1,1,2,1,1,23,11,-7,10,4,1,124,1106,14,5,2,19,7,32,246,28,636,38,39,0,1,744.0,15.75,0,4,10,14,10,0,0,0,0,0,0,0,1601,0,34,27,27,0,0,16.0,0,0,0,0,0,80,0,905.0,3665,37,18,10,5,14,33,375,1,3190,996.32,1435.32
2016,5,REG,BUF,30.0,19.0,Away,Win,4789,286,474,3250,17,7,46,-214,2,2,4480,1190,155,20.165317539858087,-52.74277649315598,2,14.842828752124117,127,54,35,8,492,2630,29,11,3,146,43.77742129822451,2,77,63,27,5,286,459,3250,17,0,0,4361,1190,155,97.38414682833192,2,128,54,34,8,21.67289013139749,16.0,15.603771051891298,34.92263973632391,0,602,137,337,59,285,11,39.0,253.0,79,12,207,74,1,0,0,1,0,0,0,0,0,9,-26,6,89,2,104,921,10,5,1,15,5,28,314,39,829,19,25,6,0,451.0,11.083333333333334,1,8,5,4,1,0,0,0,0,5,1,0,614,290,0,40,45,4,1,14.583333333333334,0,0,0,0,0,75,0,804.0,3183,20,18,7,3,8,39,262,0,2861,1050.0,1336.0
2016,5,REG,CAR,14.0,17.0,Home,Loss,4729,306,563,3962,21,19,36,-277,2,2,5711,1471,194,-26.785400887122226,-137.45173152829986,2,12.248129325709955,174,86,49,9,453,1814,16,6,4,99,-31.3604053792029,1,47,36,10,1,306,553,3962,21,1,1,5643,1471,194,43.8875802267394,2,173,86,49,9,86.6113323452917,16.0,15.808754959001655,35.066128471301155,0,671,29,331,73,324,18,47.0,270.0,93,17,204,70,1,2,1,0,0,3,0,0,79,3,0,10,59,2,94,827,9,4,0,13,10,29,202,37,828,30,38,8,0,598.0,10.883333333333333,0,4,9,14,3,0,0,0,2,3,3,0,1171,372,0,31,34,1,2,15.216666666666669,0,1,1,0,50,76,0,923.0,3480,31,1,14,8,13,40,383,1,2937,1000.08,1306.0800000000002
2016,5,REG,CHI,23.0,29.0,Away,Loss,4829,347,559,4139,19,19,28,-170,8,5,5153,1654,212,7.397014502923124,8.514876703834581,0,16.348917289191363,178,89,49,4,380,1735,10,8,3,93,-37.862160134958685,0,52,39,13,2,347,550,4139,19,5,2,5050,1654,212,66.14462692413326,0,178,89,49,4,65.10796163775298,16.0,15.699937902408733,34.98995653168611,1,705,58,214,62,270,11,37.0,230.0,75,8,73,70,1,2,1,0,0,1,0,0,0,13,-24,3,21,1,111,972,15,11,1,26,12,27,215,42,897,18,23,4,1,445.0,10.75,0,7,7,3,1,0,0,0,1,1,2,0,610,181,22,31,32,1,0,15.5,0,0,0,0,0,68,0,827.0,2957,24,5,5,5,31,22,282,1,2575,950.96,1297.96
2016,5,REG,CIN,14.0,28.0,Away,Loss,4705,364,563,4206,18,8,41,-264,4,1,4416,1820,204,63.68831079074759,67.42102678653936,0,15.88304212605391,163,70,53,13,446,1769,17,5,2,100,-10.034059794278486,0,39,26,6,3,364,542,4206,18,4,4,4316,1820,204,124.52038286332724,0,163,70,53,13,108.10584331805966,16.0,15.590794851074271,34.91355639575199,0,658,44,356,57,230,6,33.0,185.0,104,17,138,85,0,7,0,0,2,1,2,0,0,10,-17,3,10,0,95,761,12,8,1,20,9,38,246,39,1003,28,35,7,0,468.0,11.083333333333334,0,13,9,6,0,0,0,0,1,3,3,0,881,317,0,29,35,6,0,13.083333333333334,0,1,1,0,43,78,0,883.0,3613,23,4,8,8,20,38,369,0,3084,1017.74,1381.74
2016,5,REG,CLE,13.0,33.0,Home,Loss,4666,338,567,3693,15,14,66,-429,8,5,4852,1694,181,-36.70367194272994,-53.62908021060766,2,25.499647889646948,155,71,44,9,350,1712,13,12,5,83,-35.28605982442319,0,54,43,12,3,338,558,3693,15,2,0,4834,1694,181,90.02900915223833,2,155,71,44,9,140.73148940422954,16.0,15.90787808769324,35.135514661385265,0,690,26,336,52,243,6,26.0,177.0,81,10,146,67,1,2,1,0,0,1,1,0,0,11,-51,3,2,0,96,742,17,9,4,26,11,30,200,34,634,21,27,6,0,481.0,11.5,0,6,7,7,1,0,0,0,0,5,1,0,756,271,0,23,25,1,1,14.666666666666666,0,0,0,0,0,83,0,867.0,3761,22,4,9,2,23,45,376,0,3345,876.22,1214.22
2016,5,REG,DAL,28.0,14.0,Home,Win,4875,325,483,3799,25,6,28,-168,6,4,3877,1645,191,113.29318937399732,150.35480796148596,0,24.99786337946002,161,74,39,8,499,2396,24,8,2,142,22.67213967106411,0,72,58,17,3,325,479,3799,25,4,3,3864,1645,191,154.1802201194599,0,161,74,39,8,87.82170565509242,16.0,15.946820519252478,35.162774363476736,0,642,63,298,77,282,18,34.0,197.0,90,9,75,64,0,1,1,0,0,0,2,0,0,13,-10,11,1,0,105,875,15,7,0,22,9,28,198,24,492,27,32,5,0,508.0,10.666666666666666,0,9,8,7,3,0,0,0,0,2,3,0,972,257,0,46,46,0,0,16.0,0,0,0,0,0,58,1,864.0,2661,25,10,5,4,17,22,192,0,2389,1135.46,1460.46
2016,5,REG,DEN,16.0,23.0,Home,Loss,4939,339,570,3914,20,11,40,-229,5,2,5004,1576,181,15.52678973406265,39.74588911977405,1,15.855449080425144,158,72,40,8,410,1484,11,5,2,76,-67.35255812955872,0,42,23,4,1,339,556,3914,20,8,7,4954,1576,181,59.621707246371415,1,158,72,40,8,23.334750395620063,16.0,15.870022373394782,35.10901566137635,0,708,44,259,51,224,16,41.0,228.0,114,14,367,83,3,5,2,0,2,0,1,1,0,10,-1,13,57,1,120,1005,18,6,0,24,14,37,316,21,481,29,34,5,0,584.0,13.383333333333333,0,9,10,7,3,0,0,0,0,2,2,1,1026,262,0,32,33,0,1,14.666666666666666,0,0,0,0,0,89,0,890.0,4068,28,6,12,6,25,40,271,0,3677,922.36,1261.36
2016,5,REG,DET,24.0,23.0,Home,Win,4527,388,594,4327,24,10,37,-216,3,2,4421,2227,217,73.99657127971116,5.457105576875987,1,17.622828953708005,167,76,52,10,350,1310,9,2,2,76,-32.49416024343113,0,35,25,6,1,388,580,4327,24,1,0,4331,2227,217,141.89923047683007,1,167,76,52,10,119.0605809967668,16.0,15.562399112145068,34.893679378501545,2,679,53,227,55,233,8,26.0,161.0,68,10,96,63,1,3,4,0,0,1,0,0,32,3,-2,4,0,0,105,924,7,2,1,9,5,20,246,35,793,31,36,5,0,695.0,13.5,0,10,4,10,7,0,0,0,1,4,0,0,1219,227,0,31,33,1,1,13.466666666666669,2,2,0,0,83,62,0,893.0,3010,23,3,7,3,14,35,210,0,2740,1018.78,1406.78
2016,5,REG,GB,23.0,16.0,Home,Win,4887,403,620,4445,40,8,35,-246,5,2,5387,2043,222,124.3293165934968,-74.73621878765412,1,15.052708038155243,170,82,57,10,374,1701,11,5,3,91,-5.062696948825163,1,50,34,13,2,403,614,4445,40,6,3,5370,2043,222,181.9894319513166,1,170,82,57,10,129.57964186907523,16.0,15.945014366502734,35.16151005655191,0,659,61,207,75,381,9,39.0,285.0,83,17,209,88,0,5,0,0,0,0,0,0,0,10,-4,8,43,0,98,817,14,7,2,21,9,26,235,32,631,26,30,3,1,541.0,12.333333333333334,1,6,13,5,1,0,0,0,1,1,1,0,896,135,31,44,47,3,0,14.833333333333334,1,1,0,0,32,56,0,810.0,2420,19,11,7,4,18,16,151,0,2189,1232.4,1635.4
2016,5,REG,HOU,13.0,31.0,Away,Loss,4654,347,583,3418,15,16,32,-242,4,2,4974,1374,173,-57.53683234871118,-69.67333721261569,0,12.64730439318837,139,56,34,4,456,1859,8,8,2,102,-45.98693918054728,0,49,34,10,1,347,577,3418,15,2,1,4947,1374,173,0.9588640019110746,0,139,56,34,4,79.1085211204771,16.0,15.930928939040374,35.151650257328264,1,632,49,295,61,257,7,31.0,198.0,89,11,132,70,1,3,0,0,0,0,0,0,0,8,-11,6,60,0,88,868,15,5,2,20,8,39,427,30,557,35,41,6,0,560.0,11.966666666666669,1,12,11,8,3,0,0,0,0,3,3,0,1208,300,0,22,25,2,1,12.166666666666666,1,1,0,0,33,72,0,903.0,3423,30,5,3,3,13,48,477,1,2886,826.4200000000001,1173.42
2016,5,REG,IND,29.0,23.0,Home,Win,4751,370,584,4491,32,15,44,-289,4,3,4849,1800,220,57.68345641935878,105.51289509723004,2,20.847670725332318,178,97,63,8,409,1628,13,5,3,93,-33.458239839705776,0,38,25,4,0,370,572,4491,32,3,1,4847,1800,220,144.97402899998275,2,178,97,63,8,57.7407864514516,16.0,16.009481862120463,35.20663730348432,1,696,11,253,50,226,15,33.0,211.0,82,8,100,60,0,2,0,0,2,0,0,0,0,7,-15,9,14,1,99,873,10,6,3,16,7,22,182,32,804,27,31,4,0,620.0,12.5,0,3,7,10,7,0,0,0,0,2,2,0,1141,197,0,44,44,0,0,16.0,0,0,0,0,0,55,1,901.0,2711,19,7,5,9,17,17,139,0,2392,1159.54,1529.54
2016,5,REG,LA,19.0,30.0,Home,Loss,4675,312,536,3313,14,20,49,-362,8,3,3907,1624,151,-143.21822083871177,-234.56873107001235,0,19.454962571244184,125,61,43,9,375,1252,9,6,2,68,-63.14108018608949,0,26,16,6,0,312,530,3313,14,4,3,3842,1624,151,-54.913072845184885,0,125,61,43,9,89.74130432069728,16.0,15.73175273737892,35.01222691616525,0,707,36,222,82,309,12,31.0,196.0,102,10,71,73,0,3,1,1,1,0,0,0,0,12,0,8,77,1,125,1066,21,3,3,24,9,49,369,47,1122,19,22,3,0,445.0,9.833333333333334,0,5,9,3,2,0,0,0,0,1,2,0,693,158,0,23,23,0,0,11.0,0,0,0,0,0,98,0,1003.0,4680,51,11,11,1,40,35,152,0,4508,727.02,1039.02
2016,5,REG,MIA,17.0,30.0,Home,Loss,4664,316,477,3716,27,15,30,-216,5,2,3804,1796,167,40.0559283681116,29.34940809733635,1,17.45385282847566,137,65,46,15,405,1824,14,10,2,90,-25.53717775590209,0,56,37,12,5,316,467,3716,27,2,2,3790,1796,167,81.34108321897907,1,137,65,46,15,145.5303674141822,16.0,15.951925343379315,35.166347740365524,3,656,47,399,63,273,16,32.0,220.0,96,16,186,75,1,6,0,1,3,0,1,1,11,16,-6,9,2,0,121,1116,13,13,2,26,8,36,328,35,879,16,21,3,2,355.0,9.766666666666667,0,8,6,1,1,0,0,0,0,2,1,0,497,142,51,41,42,1,0,14.8,2,2,0,0,48,90,0,837.0,3991,32,7,15,5,26,37,300,0,3591,1036.64,1352.64
2016,5,REG,MIN,31.0,13.0,Home,Win,4777,414,588,4119,20,5,38,-283,8,5,3874,2030,209,40.90495952666238,-26.36345746732778,0,19.673011394288952,153,76,52,8,380,1205,9,3,2,66,-98.56056271510774,1,24,16,6,0,414,585,4119,20,1,0,3874,2030,209,123.48147873217766,0,153,76,52,8,223.72715896145772,16.0,16.0,35.2,3,646,9,315,63,339,13,41.0,310.0,114,14,253,59,2,5,1,0,0,1,0,0,0,9,-5,13,49,2,102,877,16,4,0,20,11,34,354,33,902,27,31,3,1,550.0,13.666666666666666,1,6,10,8,2,0,0,0,1,1,1,0,952,139,46,26,33,6,1,10.416666666666666,0,0,0,0,0,74,0,837.0,3155,34,3,14,3,28,26,209,0,2886,947.16,1361.16
