Team,Season,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,passing_interceptions,sacks_suffered,sack_yards_lost,passing_cpoe,passing_10,passing_16,passing_20,passing_40,rushing_10,rushing_12,rushing_20,rushing_40,receiving_10,receiving_16,receiving_20,receiving_40,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
JAX,2025,6261,362,593,4233.0,32,0.0,0.0,0.0,3,2,5172.0,1727.0,207.0,42.0507665353543,0,17.785645386205992,0.0,512,2110.0,22,4.0,3.0,132.0,-7.523599335659177,1,362,577,4233.0,32,3.0,1.0,5171.0,1727.0,207.0,112.30528623048498,0,134.1294501430094,18.0,18.011095608318357,39.60776692582285,2.0,1229.6200000000001,1591.6200000000001,14.0,42.0,-249.0,26.039972092820136,176.0,91.0,59.0,6.0,55.0,34.0,11.0,3.0,176.0,91.0,59.0,6.0,612.0,21.0,517.0,78.0,310.0,12.0,33.0,238.0,98.0,22.0,312.0,106.0,2.0,2.0,1.0,0.0,6.0,0.0,10.0,2.0,0.0,125.0,1066.0,9.0,5.0,2.0,14.0,6.0,26.0,356.0,62.0,1666.0,31.0,36.0,5.0,0.0,733.0,13.666666666666666,0.0,5.0,9.0,9.0,6.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1292.0,248.0,0.0,53.0,54.0,1.0,0.0,17.0,1.0,1.0,0.0,0.0,52.0,62.0,0.0,970.0,2978.0,23.0,14.0,6.0,6.0,9.0,27.0,178.0,0.0,2680.0
KC,2006,1327,286,474,3350.0,19,14.0,45.0,268.0,11,8,3868.0,1371.0,189.0,-0.07783559289537223,2,17.84417775143004,1.883319703551542,530,2187.0,17,9.0,3.0,107.0,-32.166069909015775,0,286,286,3350.0,19,2.0,1.0,1973.0,1371.0,189.0,282.3205966721165,2,5.555245046502407,17.0,17.0,37.4,2.0,947.7,1233.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2007,1296,335,563,3525.0,17,20.0,54.0,344.0,9,6,4375.0,1523.0,171.0,-65.06048891856581,0,19.722751915343377,0.9173674861800016,384,1248.0,6,2.0,0.0,66.0,-66.5217584052769,1,335,335,3520.0,17,5.0,3.0,1983.0,1518.0,170.0,253.25950336374365,0,122.56759164746208,16.0,16.0,35.199999999999996,0.0,767.8000000000001,1102.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2008,1185,310,541,3358.0,23,16.0,37.0,229.0,5,1,4462.0,1339.0,161.0,-36.40615959890209,1,22.118958946860996,1.4662802880273762,379,1810.0,9,11.0,4.0,94.0,-16.857569641697616,0,310,310,3358.0,23,1.0,1.0,2001.0,1339.0,161.0,256.5514531678091,1,91.28295630100841,16.0,16.0,35.199999999999996,0.0,895.12,1205.1200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2009,1575,297,537,3183.0,18,17.0,45.0,268.0,6,2,4320.0,1297.0,139.0,-93.40219196108922,1,16.687456257760957,0.24479963654024706,437,1917.0,8,14.0,5.0,91.0,-52.63784753930786,0,297,528,3183.0,18,1.0,0.0,4327.0,1297.0,139.0,-18.370476336559292,1,112.64545923751027,16.0,16.0,35.2,2.0,833.32,1130.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2010,1703,283,493,3259.0,27,11.0,35.0,238.0,2,1,4022.0,1572.0,169.0,37.71603673999625,0,16.315934186907462,1.7035163370536477,575,2735.0,14,8.0,4.0,135.0,-19.08068691391575,0,283,480,3259.0,27,3.0,2.0,3955.0,1565.0,169.0,98.9224605256903,0,76.65035189778543,17.0,17.0,37.4,1.0,1053.76,1336.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2011,1542,299,500,3288.0,13,18.0,34.0,208.0,4,2,4205.0,1392.0,163.0,-31.896743004502905,0,16.321972781281087,1.4324011432650823,487,1893.0,5,5.0,3.0,89.0,-65.90917907428025,0,299,496,3288.0,13,3.0,1.0,4181.0,1392.0,163.0,17.649689098523922,0,150.9752284418563,16.0,16.0,35.2,0.0,761.62,1060.6200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2012,1426,273,475,2937.0,8,20.0,40.0,224.0,7,4,3919.0,1261.0,144.0,-117.11690441029276,0,14.865871673358988,0.563008078347808,500,2395.0,9,11.0,9.0,118.0,-24.963966415634467,0,273,466,2937.0,8,2.0,2.0,3905.0,1261.0,144.0,-57.926436358791534,0,15.406446132734184,16.0,16.0,35.199999999999996,1.0,720.6800000000001,993.6800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2013,1622,363,592,3939.0,28,8.0,43.0,236.0,5,4,3833.0,2153.0,195.0,37.63243421907037,0,23.18140825425263,1.682460637994456,474,2206.0,18,8.0,3.0,121.0,-1.9784705229659147,0,363,576,3939.0,28,4.0,2.0,3781.0,2153.0,195.0,112.79930584142227,0,167.59020906504105,17.0,17.0,37.4,5.0,1156.06,1519.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2014,1527,320,493,3428.0,19,6.0,49.0,246.0,3,1,2898.0,1894.0,184.0,57.445076810112496,0,23.258602268978112,1.567255649285388,420,1918.0,18,9.0,4.0,92.0,-7.1330646277821135,0,320,485,3428.0,18,9.0,5.0,2873.0,1894.0,184.0,110.06763360505839,0,201.8036522629081,16.0,16.0,35.199999999999996,2.0,943.72,1263.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2015,1713,356,545,3929.0,22,8.0,50.0,258.0,2,0,3738.0,2111.0,177.0,31.541012653796695,2,20.871207224628133,1.7981622230173362,505,2320.0,21,5.0,2.0,134.0,8.162565608220541,0,356,532,3929.0,22,6.0,5.0,3660.0,2114.0,177.0,89.3557107732852,2,172.87641284639236,18.0,18.0,39.6,1.0,1112.06,1468.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2016,1670,385,580,4086.0,20,9.0,33.0,180.0,5,3,3983.0,2160.0,206.0,35.201777612216375,2,20.28170494323673,2.2380206921621015,426,1809.0,16,5.0,3.0,90.0,-27.24757126945936,0,385,568,4091.0,20,5.0,1.0,3904.0,2165.0,206.0,100.31069537294151,2,105.31422564364561,17.0,17.0,37.4,4.0,1049.44,1434.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2017,1481,387,576,4590.0,28,8.0,41.0,230.0,1,1,4434.0,2288.0,212.0,96.2314771137068,0,19.49677682838588,2.342813078423095,421,1972.0,13,4.0,2.0,98.0,-10.477871361180078,0,387,560,4590.0,28,2.0,0.0,4387.0,2288.0,212.0,165.39436473314257,0,213.23996576055416,17.0,17.0,37.4,1.0,1181.8,1568.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2018,1687,428,655,5699.0,53,12.0,34.0,242.0,7,2,6061.0,2903.0,264.0,229.71627473260418,0,19.34193536268392,3.523624606534989,432,2076.0,21,5.0,1.0,123.0,29.888959512613752,1,428,634,5699.0,53,5.0,4.0,5884.0,2902.0,264.0,290.065907794924,0,112.14628029200803,18.0,18.0,39.6,1.0,1631.46,2059.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2019,1955,450,688,5591.0,40,7.0,32.0,217.0,6,2,5790.0,2620.0,254.0,178.06424798382753,1,22.45139870089053,3.2327389981987547,452,1928.0,22,7.0,3.0,124.0,-2.3594293478194763,0,450,664,5591.0,40,5.0,3.0,5506.0,2620.0,254.0,233.3964352176108,1,124.7854043499236,19.0,19.0,41.8,1.0,1487.54,1937.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2020,1907,502,755,5921.0,44,10.0,29.0,184.0,4,2,5954.0,2949.0,302.0,217.12598783972126,3,31.81231242174328,3.33877836690087,469,2143.0,16,5.0,1.0,132.0,8.336960728796038,0,502,732,5921.0,44,7.0,5.0,5778.0,2949.0,302.0,262.7470998481922,3,108.3675520114098,19.0,19.0,41.8,2.0,1567.24,2069.2400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2021,2395,538,798,5996.0,49,16.0,37.0,227.0,7,2,5661.0,3353.0,324.0,182.5168926992972,1,25.85355893928321,3.3952529455721585,504,2382.0,18,10.0,5.0,138.0,23.104882577504235,1,538,754,5996.0,49,4.0,3.0,5316.0,3353.0,324.0,252.38305604518354,1,53.21252511145014,20.0,20.0,44.0,0.0,1629.64,2167.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2022,2618,512,758,5976.0,49,12.0,29.0,199.0,2,1,5362.0,3194.0,315.0,218.747022508715,2,23.33153299681845,3.7926755221617334,493,2314.0,19,8.0,2.0,122.0,14.977904303566195,1,512,715,5976.0,49,6.0,4.0,5137.0,3191.0,315.0,280.65747364792907,2,147.15230572620007,20.0,20.0,44.0,0.0,1644.04,2156.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2023,2510,525,784,5434.0,34,18.0,33.0,214.0,5,3,5068.0,3216.0,269.0,73.89371363491748,0,26.16390419302467,2.7180408060719,537,2296.0,12,9.0,3.0,136.0,-34.60250066581163,0,525,732,5434.0,34,9.0,5.0,4825.0,3216.0,269.0,135.6907290346333,0,194.71237564060522,21.0,21.0,46.199999999999996,0.0,1344.3600000000001,1869.3600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2024,2441,459,683,4725.0,31,13.0,52.0,324.0,3,1,4394.0,2697.0,251.0,65.10452172829007,3,26.594547033800822,2.3358222324948787,518,2024.0,19,6.0,3.0,122.0,-1.2695930007521943,0,459,653,4725.0,31,2.0,1.0,4258.0,2697.0,251.0,159.0895626951649,3,212.67495980308885,20.0,20.0,44.0,0.0,1263.9,1722.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KC,2025,5502,363,584,3947.0,23,0.0,0.0,0.0,5,1,4533.0,2110.0,189.0,24.883655681429083,2,17.773452814842766,0.0,430,1812.0,15,5.0,2.0,122.0,8.470350136755696,0,363,549,3947.0,23,3.0,0.0,4298.0,2110.0,189.0,109.25092200330967,2,135.0026807826608,17.0,15.992541159124947,36.694778811387465,0.0,1031.78,1394.78,12.0,47.0,-308.0,-55.896957909431165,160.0,76.0,52.0,9.0,44.0,23.0,3.0,0.0,160.0,76.0,52.0,9.0,608.0,18.0,510.0,74.0,234.0,8.0,33.0,155.0,103.0,10.0,64.0,60.0,0.0,2.0,0.0,0.0,13.0,11.0,4.0,1.0,0.0,112.0,912.0,12.0,5.0,1.0,17.0,3.0,32.0,259.0,66.0,1727.0,33.0,38.0,5.0,0.0,640.0,12.25,1.0,9.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1243.0,248.0,0.0,31.0,35.0,3.0,1.0,11.75,1.0,1.0,0.0,0.0,27.0,56.0,0.0,920.0,2664.0,25.0,5.0,8.0,3.0,16.0,24.0,291.0,0.0,2313.0
LA,2006,1303,371,592,4328.0,24,8.0,49.0,366.0,4,2,5359.0,1618.0,212.0,56.27292917521726,1,13.860136723847184,1.7975633142227867,424,1805.0,13,6.0,3.0,94.0,-21.59996772453277,0,371,371,4328.0,24,5.0,3.0,2710.0,1618.0,212.0,319.5180157136883,1,87.11852773646812,16.0,16.0,35.199999999999996,0.0,1076.42,1447.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA,2007,1282,333,574,3561.0,19,28.0,48.0,328.0,6,4,5039.0,1121.0,192.0,-96.05361825888328,1,15.71398652541767,0.7446252199974694,404,1527.0,5,8.0,3.0,65.0,-58.497980125159266,0,333,333,3561.0,19,5.0,0.0,2440.0,1122.0,192.0,273.5772596098616,1,110.74172164598988,16.0,16.0,35.199999999999996,1.0,811.24,1144.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
